"","x"
"GALNT7",0.804406604612198
"GALNT2",0.803539904559158
"GALNT3",0.804391077424309
"KIF14",0.798643907069493
"KIF15",0.80349362890188
"KIF11",0.803411059353688
"NLRP5",0
"NLRP4",0.803404376133591
"NLRP1",0.79817543765473
"NLRP2",0.79585230343671
"NLRP8",0.793447520102857
"CD101",0.803769557531997
"KIF1B",0.803504920890282
"CD109",0.809667372459251
"ZFP30",0.798727371562164
"LOXL3",0.798796716646226
"DEFB126",0.804371281536558
"COPB1",0.803329257598722
"POFUT2",0.804127427546024
"ZNF616",0.798727371562164
"BOD1L1",0.797995338176407
"MAP4K3",0.804335931847733
"TRIM71",0.803420040098077
"NRG1",0.809416816591204
"NRG3",0.809469973135739
"KHK",0.809451929807418
"OR1L1",0.804065094100603
"TRAK1",0.799283715342217
"ZFC3H1",0.793303565266127
"STAG1",0.803202475295853
"RNF220",0.803420040098077
"PLS1",0.798824264037409
"CLASP1",0.803630410777258
"CLEC2D",0
"RAD54L2",0.799029900739844
"HACL1",0.804325606903021
"IQSEC1",0.804065381465703
"SESN1",0.804087581687065
"ZFYVE16",0.798312890715075
"SLIT1",0.804413079797146
"ZNF680",0.798727371562164
"PDE8A",0.809470396923783
"DBT",0.80943924160682
"MED1",0.82116774387749
"TCF7",0.803259258020059
"PPP5C",0.804024995682818
"MDN1",0.803820230608611
"AMPD1",0.809421536813687
"MYO18B",0.798504511058344
"AXIN1",0.80389858920134
"MMRN1",0.80458572189113
"PLA2R1",0.80996389983678
"TSSK1B",0.803609035827305
"CD34",0.803817581753296
"CD36",0.799771779767961
"TOPORS",0.79800708284468
"OR9K2",0.804065094100603
"ADAMTS12",0.804127427546024
"ADAMTS16",0.8032904231433
"ADAMTS18",0.8032904231433
"KERA",0.808998724015546
"OR51A7",0.804065094100603
"OR52A1",0.804065094100603
"RASGRF2",0.803721056989214
"ZNF480",0.798727371562164
"ZNF483",0.798727371562164
"ZNF485",0.798727371562164
"ESD",0.81616054560764
"DSPP",0.80461647223628
"NR1H4",0.809506188818967
"GRM7",0.80900726530888
"NR2F1",0.804072592304206
"NOXRED1",0.798320747850057
"EIF2S2",0.809134690314881
"TRAT1",0.803873506667186
"TPR",0.803466487205048
"SNAI2",0.803684262270538
"HRG",0.804575749199806
"ECHS1",0.80997446685026
"PVALB",0.804047131128659
"SCIN",0.804110207591079
"PPP4R4",0.803413881603709
"PPP4R1",0.803036024398138
"MAP3K2",0.804313723415563
"MAP3K1",0.80483872255622
"ZWILCH",0.80331141005835
"SETD2",0.803804699980801
"DZIP3",0.803420040098077
"TACC2",0.797936535308237
"ST8SIA4",0.799082236253343
"OR2A25",0.804065094100603
"CTDNEP1",0.80366212714683
"MASTL",0.803274756612443
"MAST4",0.797870825460444
"CD180",0.80441630999632
"IL23R",0.803889383450556
"TLN1",0.804161769196997
"STRN",0.803982211916554
"SYN3",0.798449294533989
"ZNF556",0.798727371562164
"RNASEL",0.798693437364373
"USP26",0.798161853048758
"ZNF558",0.798727371562164
"ZNF568",0.798727371562164
"ZNF564",0.798727371562164
"OR5AS1",0.804065094100603
"SDAD1",0.803615382854325
"FGF8",0.798345283653129
"SDC2",0.809814741112353
"NMRK1",0.809447591180682
"XYLB",0.809838109224642
"PCDH7",0.809614071290135
"DGKG",0.809412721122133
"DDX55",0.803426089559267
"BTAF1",0.79864025079175
"KIAA0319",0.803324306242489
"LHX6",0.793535509272572
"COL2A1",0.802892053988756
"DNAH3",0.803638090775055
"FOLH1",0.81004073706884
"EXOC3",0.803439094401789
"EXOC1",0.803465375309731
"HAP1",0.798713357022701
"ANK1",0.803432400804118
"ANK2",0.803435187643025
"ANK3",0.803449558690532
"CENPO",0.803248415544379
"CENPJ",0.803248415544379
"CENPH",0.803250593461149
"CENPF",0.80331141005835
"CENPE",0.803128252506852
"SSH2",0.798438910798859
"CENPW",0.798438552476348
"DHX30",0.798182551865534
"DHX34",0.798225384183454
"GREB1",0.798622027975495
"MYO9A",0.798531497439089
"ARSJ",0.803917752283612
"EZH2",0.803641857689018
"STIP1",0.803652479787255
"ABCC1",0.815069382184768
"STAP1",0.798544025336378
"MRRF",0.803472517224036
"PGGT1B",0.798382132545438
"RXFP2",0.809170275007116
"RBM34",0.803306851976226
"TIE1",0.803609035827305
"SH3GL3",0.803289426702626
"SH3GL2",0.803190775748331
"UGGT2",0.798466474522931
"UGGT1",0
"DCLRE1C",0.803546746468752
"CYP4A22",0.809223560648124
"ZNF804B",0.798727371562164
"LYPLA1",0.809470396923783
"MC2R",0.8091726565582
"RBPMS2",0.798843054315255
"MTHFD2L",0.809489123154348
"GOPC",0.798726632912948
"ARHGEF26",0.798945042754528
"DSCAM",0.803910882765328
"OSMR",0.803409257360821
"BIVM",0.798554016849424
"SPTSSB",0.809889961027831
"ANKRA2",0.798798928889806
"HFM1",0.803505819201353
"NPAT",0
"RXRG",0.803848840292658
"ABCA7",0.803904198481003
"NBEAL1",0.798364651748122
"NBEAL2",0.798364651748122
"ACSM2A",0.809584319939477
"KCNU1",0.803457140132091
"TRA2A",0.798933164010845
"VLDLR",0.809581638900087
"ETFA",0.812006270248386
"TRAF3IP3",0.804293594343946
"NDC80",0.803300743369676
"TNFSF4",0
"INTS6",0.803362630512228
"INTS8",0.80340213200452
"MPP1",0.793653909342677
"SFTPC",0.803757669355064
"MPP4",0.799106439658631
"MYLK",0.803956967384499
"YME1L1",0.798436200508504
"GORASP1",0.803872230502318
"FNDC3A",0.797847024099484
"CCDC138",0.798459056665688
"STK36",0.803744823071229
"CHRNB3",0.798453254312441
"PLXNA4",0.809477437720191
"SCAI",0.804245615138551
"BDNF",0.804141750849082
"KDM5A",0.80440355864778
"KDM5B",0.798769909983259
"GYS2",0.809390617570562
"ETV1",0.804495653326046
"SLC12A4",0
"CACYBP",0.798358727381905
"BRPF3",0.803649662735296
"BRPF1",0.803649662735296
"OVCH1",0.804513206354704
"FBXL13",0.803420040098077
"FBXL17",0.798186314430611
"FBXL18",0.803420040098077
"GRP",0.803252245993784
"THSD4",0.804127427546024
"AFTPH",0.798161917054121
"ZC3H15",0.80412430602887
"ATP1A4",0.804027798486895
"ATP1A2",0.803930940899551
"ATP1A1",0.803896490804038
"IFT88",0.798377485317147
"HMG20A",0.79864265677383
"NRXN2",0.798455049152855
"NRXN1",0.798449468645363
"PPP6R2",0.803257379316971
"LARP4B",0.8041903696308
"VCL",0.804078924437063
"DNAJA4",0.799275050919652
"UTRN",0.803921062647509
"UBR1",0.803412283420566
"MYO1H",0.797675179078979
"MYO1E",0.797586221483541
"MYO1D",0.797675179078979
"MYO1B",0.797586221483541
"NEMF",0.803846331489116
"NMS",0.808891075967916
"MYO16",0.798854782579459
"TRNT1",0.804277455791625
"PTGS2",0.809202289766463
"ZFAND5",0.799015561408739
"EVI5",0.797645065677919
"TERF1",0.798302026134172
"CHD1",0.793366860115485
"CHD4",0.803650218783931
"CHD7",0.804335267154958
"CHD9",0.8197436919928
"CHD8",0.803919051954641
"CAP1",0.810180722002061
"CAP2",0.804413079797146
"TTC5",0.803802977541803
"TTC4",0.80348472777241
"PIKFYVE",0.809418926497987
"TTC8",0.803682390268915
"PRDM16",0.798674778776448
"MPO",0.803778327575881
"TRPC5",0.803169495506072
"ADH5",0.809416339582502
"RMI1",0.803510128482449
"GRIN2A",0.809372531700658
"IL6ST",0.803573479124608
"TAS2R16",0.809016767976347
"TAS2R10",0.809016767976347
"TAS2R13",0.809016767976347
"CYP26A1",0.796049009330839
"RRP12",0.803598952033283
"ACAT1",0.814247804698156
"CD200R1",0
"OR8S1",0.804065094100603
"IL2RG",0.804226220365303
"ZFYVE28",0.798375866735827
"ERC1",0.803202338509794
"ERC2",0.804057244361245
"SLC37A2",0.804418399370376
"CDK16",0
"B3GNT4",0.809434501925555
"B3GNT2",0.809428118958911
"FN1",0.804391546591919
"TBC1D4",0.803712066249246
"PTK2",0.804282086184473
"PRKAA2",0.809589839111164
"PRKAA1",0.809275723070883
"ATG16L1",0.80349223338209
"DDX23",0.803147536158318
"DDX20",0.80933781579765
"ZNF157",0.798727371562164
"DDX24",0.803588303653463
"NT5M",0.809335109120611
"NT5E",0.80922513887938
"ZNF430",0.798727371562164
"PTCD3",0.803481138580148
"NAA15",0.795563633331948
"OR52J3",0.803991169588641
"RNF6",0.803420040098077
"TMCO3",0.798617672078691
"ACTR3",0.80356656262287
"GNRHR",0.803255816880772
"KHDRBS2",0.798721964603053
"WNT8B",0.809365328056431
"HIPK1",0.803895072220069
"LEMD3",0.803690265714934
"NAPA",0.803022611608526
"LARP7",0.793476889590141
"LGR5",0.803336530724446
"BIRC6",0.797946201362953
"S100A7",0.798832582209576
"AIP",0.804871316129602
"ZNF528",0.798727371562164
"KDM3B",0.798674778776448
"URB1",0.803801172447885
"SEC24D",0.80370064275479
"SEC24A",0.803824237334936
"SHF",0.798954183295659
"DYNC2H1",0.803685593208603
"OR1D2",0.804065094100603
"STX7",0.798456007414377
"LGI4",0
"KIF2B",0.803129677159219
"BRCA1",0.803781658626773
"BRCA2",0.803507029214318
"FAM208A",0
"SMURF1",0.803961583076795
"SYCE1",0.797819653451895
"UVRAG",0.803670497413533
"COPG1",0.803335072308296
"POLQ",0.79862080824108
"PCGF5",0.798044664003655
"CX3CR1",0.803562003185126
"SMC1A",0.803193404691788
"SMC1B",0.797970733545599
"TRIM45",0.798681659248344
"NEB",0.79871339277941
"PFDN4",0.804136528471498
"MTHFR",0.815008891930778
"PDE4DIP",0.803916513342339
"LATS2",0.798510411571113
"TAF1B",0.803720769204201
"F9",0.804358929016808
"CHL1",0.803970586061182
"ERLIN1",0.803226112102149
"CPSF3",0.803092618383083
"TTLL5",0.798459056665688
"DBF4",0.803841993385579
"GCC1",0.798461868428983
"TBC1D8B",0.803455029121301
"OR6A2",0.804065094100603
"ZNF398",0.798727371562164
"RLN2",0.809175058579812
"CRNKL1",0.803135382279285
"CPB2",0.803499778004928
"ZNF583",0.798727371562164
"GPD1L",0.809425497125627
"AOX1",0.809471528735435
"TIMM9",0.803377530768237
"PKN2",0.80383674903052
"KCNE2",0.798367439944345
"PRAM1",0.798180086128253
"CSNK1D",0.803333413578125
"ADAMTS20",0.804127427546024
"USP15",0.803139948073792
"CIT",0.798480828768875
"CUBN",0.810067696073032
"OR52B6",0.804065094100603
"DIMT1",0.80363120894516
"PARP14",0.803907120084677
"TUBA1B",0.804037772647765
"EVC",0.798589373840951
"WSB1",0.803420040098077
"FTCD",0.815300999009057
"MINPP1",0.81602593000278
"GANAB",0.798856102214638
"RAB2A",0.803781740726153
"ETNK2",0.809844063342209
"RAB23",0.798081421446685
"GLRA2",0
"PPP2R3A",0.803486256366025
"ARRDC1",0.798266385685382
"OR4C13",0.804065094100603
"TNS1",0.80407480572819
"HIF1A",0.809659854313787
"ALCAM",0
"FBXW7",0.803403664471096
"TGFBR1",0.803849338165781
"TJP2",0.798504479670425
"CCT6A",0.80383864878071
"PER2",0.803945183123984
"ZNF610",0.798727371562164
"ZNF615",0.798727371562164
"SLC3A1",0.799621986816784
"MS4A13",0.803847389033648
"OR1L8",0.804065094100603
"MSRB3",0.804770160387189
"CAMK1G",0.803965562849256
"HHAT",0.80410347431575
"WDR5B",0.798325944685018
"NALCN",0.804054595524923
"ZSCAN29",0
"ZSCAN22",0
"TDRD9",0.803609368857948
"TDRD3",0.798129145578995
"TDRD7",0.797933986618305
"TLK2",0.798101053958551
"CACNB4",0.803039023694468
"B3GALNT1",0.804695808401527
"KIF20B",0.803504920890282
"GNAT3",0.808969749645826
"ZNF551",0.798727371562164
"ZNF559",0.798727371562164
"CACNG3",0.803358974419629
"CACNG4",0.803443536080136
"ATF4",0.803600115745564
"PTGER3",0.809009948507908
"OR13C4",0.804065094100603
"SENP5",0.798117413901938
"EPS8",0.804345234388001
"ADAMTSL3",0.804127427546024
"SEPSECS",0.809571482912598
"CEPT1",0.809630624262674
"ZNF790",0.798727371562164
"ZNF791",0.798727371562164
"ZNF792",0.798727371562164
"PPP1R7",0.798399175400472
"FGFR2",0.803648294603809
"FGFR1",0.803706062206344
"DCTD",0.809378945201899
"UBE2T",0.803006380166825
"PDE3B",0.809297384478442
"ASMT",0.809481892152905
"BIRC7",0.798896432886597
"EIF1",0.803558536523363
"BIRC2",0.80361904747676
"ANKRD17",0.809985512465928
"STRA6",0.804049656170816
"NT5C2",0.80942417096826
"SIGLEC10",0.798606782286282
"HIBADH",0.80370564600479
"TNFAIP3",0.80395567537939
"OR13D1",0.804065094100603
"ARHGEF10",0.798581352109374
"ARHGEF17",0.798588611806003
"REN",0.803652954728205
"SCAF8",0.804334572733989
"GPD2",0.80945645205453
"CAD",0.808897677733434
"FBLN5",0.798575222503744
"CYLD",0.80399532054102
"ZNF184",0.798727371562164
"ZNF180",0.798727371562164
"ZNF189",0.798490455004968
"SEMA5A",0.804120547120916
"SCN5A",0.803483383246373
"TGFB2",0.804038797189645
"TNIP3",0.798505230089228
"HSPH1",0.804133301997119
"MYOM1",0.798113316611526
"FBXO5",0.802909943420824
"FBXO7",0.803416690458602
"SNTB2",0.79843554770773
"DZANK1",0
"CORO1C",0.798089474843955
"HECTD2",0.803420040098077
"ADAD1",0.797810869104671
"GPR22",0.799587432176848
"SPECC1L",0
"EPSTI1",0.799198596486823
"PLXNB2",0.798573312501581
"PLXNB1",0.798424136298519
"PAPPA2",0.804752331990115
"ROCK1",0.803645892536712
"NAGK",0.799226954088754
"THBS4",0.809996266933244
"TNFSF11",0.803681915477458
"CCT2",0.803809149242327
"ASPM",0
"ASPH",0.803564665347552
"SSTR4",0.809015391094436
"CTNNB1",0.804127452612339
"WNK2",0.803431873114527
"WNK3",0.803431873114527
"TNIP1",0.798505230089228
"MAN1B1",0
"LBR",0.803794286106982
"ATP1B3",0.80394608813096
"SNX2",0.803426792571109
"SNX5",0.803422080011694
"FABP4",0.809473093449325
"GABRA4",0.803896085233042
"GABRA1",0.803822424247411
"FABP9",0.804339940471823
"DOCK2",0.80425272211309
"GRIA1",0.803670497413533
"NPY5R",0.809015391094436
"NEU1",0.804949408197582
"OPRL1",0.809015391094436
"MED13",0.80916791357165
"MUSK",0.803893389821094
"RSPO3",0.803336530724446
"EIF5B",0.80916557190612
"STK39",0.798714429536544
"RAF1",0.804180723466254
"ZNF716",0.798727371562164
"ZNF713",0.798727371562164
"ASB11",0.803420040098077
"ASB16",0.803420040098077
"RPP38",0.803229210823441
"TROVE2",0.798463587676435
"FDPS",0.804432353760788
"TNC",0.803684850812224
"DICER1",0.803085096175482
"AQR",0.803515018809486
"DNM1L",0.799489356749051
"DPYS",0.80920577660901
"YLPM1",0.798803366530968
"ATM",0.803840645650818
"PLCH1",0.809526429096037
"MEF2A",0.80983287475691
"TRIO",0.80904428198443
"RABL2A",0.798570994868835
"SLC16A1",0.809323459898925
"SLC16A7",0
"ARHGAP35",0.809469973135739
"PIBF1",0.79803550608501
"CACNA1H",0.803129363240979
"CACNA1I",0.80366666001297
"CACNA1A",0.804240136168088
"CACNA1B",0.803315233089193
"CACNA1C",0.803969257435508
"CACNA1D",0.803974312189353
"CACNA1E",0.804210768470451
"CACNA1F",0.803207652577776
"XPOT",0.797732636399325
"NSMCE1",0.798137420142039
"PRKAB2",0.809580510650428
"PAX6",0.803768613328042
"MBD3L1",0.798240946228296
"DSG2",0.798721784869789
"DSG3",0.799022920554824
"DSG1",0.799022920554824
"DET1",0.803416690458602
"KCNJ8",0.810108137541017
"MTTP",0.804130943745238
"FOXR1",0.798374626194629
"NCOR1",0.8090265953206
"TEC",0.803603811097193
"HADHB",0.814058631753785
"ALS2",0.798561485407692
"AP1M1",0.803476066325028
"TKTL2",0.80938536553172
"OR4K2",0.804065094100603
"LMO7",0.803415582427769
"PSMC1",0.803019953671302
"PSMC2",0.803040821851918
"MARCH6",0.803404376133591
"SLIT2",0.804686322376287
"OR4S2",0.804025419725802
"LUC7L2",0.803570003413373
"CYP4F3",0.809204162268457
"TIAM1",0.803869972798745
"KATNAL2",0.798174219798139
"GSTM4",0.809695287174931
"MED13L",0.809606952960735
"MCM6",0.803712715356118
"MCM4",0.803703551833358
"DUSP11",0.798770303094615
"EPC1",0.798608935335632
"TMF1",0.798453954227715
"NRAP",0.798565985725786
"CABLES1",0.804365857730846
"ZNF607",0.798727371562164
"MRPL53",0.803443017685654
"IQCE",0.79886440291832
"TCF4",0.804157409609457
"DSTYK",0.803609035827305
"NF2",0.803663293185267
"NF1",0.803521215621541
"IL5RA",0.803379956677924
"ATXN2",0.803880842663683
"RUNX1T1",0.804113679725945
"TAOK3",0.798990572824796
"OR6C65",0.804065094100603
"SULT1E1",0.809862769791232
"MYBPC1",0.79871339277941
"SPRY3",0.80400689177528
"TRPC1",0.8036563108482
"TRPC6",0.803811742754324
"RBMX",0.80316022977556
"NDUFS1",0.803696351576743
"NOD1",0.804298398694108
"CCNB3",0.803876820748723
"CCNB1",0.80371223793165
"LAMC3",0.804343491305364
"CWF19L2",0.803673834922913
"ERN2",0.803609035827305
"MDH1",0.809449030113471
"CASP6",0.803567674715166
"CASP4",0.803717992168276
"CASP8",0.804582627252327
"AKT3",0.803560659802902
"HYAL4",0.804134491990167
"NCF2",0.803725395361459
"UNC13C",0.793653909342677
"UNC13A",0.793653909342677
"KCNB2",0.793060006853577
"GABRA2",0.803809941113443
"CNTNAP2",0
"OR8I2",0.804065094100603
"BLZF1",0.804041157508507
"G3BP2",0.798280123178057
"RPTN",0.79799603055388
"IRAK2",0.805269945821477
"IRAK3",0.804459905781314
"CEP290",0.803298139442447
"ACVR1B",0.802848660686516
"GABBR1",0.809000664599635
"SERPINE1",0.804491913049919
"CAPNS2",0.798356682303226
"CDC123",0.804057244361245
"OCRL",0.809263534297683
"WDR60",0.798410228210709
"GPR156",0.804310074803768
"TG",0.804220885542524
"PPFIA2",0.802878883350213
"RTN4",0.798459445799598
"HGF",0.804427530531981
"ELMO1",0.803715006525263
"OR5K4",0.804065094100603
"OR5K3",0.804065094100603
"ATXN7L1",0.79854800353138
"BTLA",0.798696146879999
"RAB18",0.80367759520866
"LYST",0.798364651748122
"LSM3",0.803147536158318
"USP48",0.804061804986205
"USP46",0.802747709836115
"RPAP3",0.798957969819579
"SEC23A",0.803758410357325
"OR4K15",0.804065094100603
"OR4K17",0.804065094100603
"SCAF11",0.803818679000913
"SON",0.799079711331199
"PON3",0.810219001100283
"PON2",0.810219001100283
"UGP2",0.80368871346075
"NDST3",0.809983622701927
"NDST4",0.809983622701927
"OR1A2",0.804065094100603
"NBEA",0.798364651748122
"DCAF4L1",0.79850178538865
"DIS3L",0.803830180114995
"SYDE2",0.798588611806003
"SYDE1",0.798588611806003
"GLUD2",0.820833031961185
"PDIA2",0.799057422114984
"TTC21B",0.803327664369096
"MUC6",0.809360543475021
"ADRB2",0.808947190944623
"ZEB2",0
"HOMER2",0.798407544942156
"TRIM10",0.798681659248344
"CCRL2",0.804458033765526
"BTK",0.809348159690729
"PRELP",0.809828525427346
"NUP155",0.80350461968
"ATXN2L",0.804380981932733
"WTAP",0.803718300685845
"PPARGC1A",0.796364756644274
"XDH",0.797976531611668
"RBPJ",0.804023982796796
"PPBP",0.810072735154365
"DDIT4L",0.803945126543641
"PRICKLE2",0.798259932620568
"PCYOX1",0.798278318632466
"KALRN",0.803223578317143
"CD1B",0.798556330020808
"CELF6",0.804223846765271
"SPAM1",0.804413079797147
"ENPEP",0.803800913689963
"HEATR1",0.803177189947589
"IKBKB",0.80379888804682
"GNL3",0.803470539683651
"GNL2",0.803518970755902
"COL28A1",0.799316084962364
"SMARCAL1",0.798893327446618
"RSPO4",0.803336530724446
"VCP",0.803803031178534
"MTDH",0.798896801337415
"EXO1",0.803546746468752
"LRRTM4",0.792866468016705
"LRRTM3",0.792866468016705
"EPAS1",0.809278371118984
"SERPINA10",0
"TTBK2",0.80333112444827
"KNG1",0.809967360036072
"ITGA10",0.804599952915292
"SEMA6D",0.79892264942653
"SCN2B",0.798417685539668
"SCN2A",0.803526440189204
"ZNF208",0.798727371562164
"DECR1",0.803876018086134
"OR5C1",0.804065094100603
"HERC2",0.803375356534807
"TDRD12",0.803572611221281
"QARS",0.804072164591762
"OGDHL",0.809585409221339
"CEP68",0.803916513342339
"ZFYVE9",0.798268127827177
"ZFYVE1",0.803222928059841
"RXFP1",0.809170275007116
"CCDC88A",0.799174242221315
"ROBO1",0.804633896663724
"FBXL5",0.803405795432716
"FBXL4",0.803420040098077
"CTR9",0.803383467074486
"SLC26A2",0.796660846494864
"MIA2",0.798064906703501
"PEMT",0.809305004283468
"LRP4",0.804397782440089
"OR1I1",0.804065094100603
"AKAP14",0.803671241940796
"AKAP13",0.803748923039143
"AKAP11",0.803951600347824
"WDR88",0.797956849503056
"JAG1",0.803201725268853
"PTPN21",0.810042048946809
"TNRC6C",0.803696127439059
"TNRC6A",0.803716165614618
"ARHGEF6",0.803823432449705
"ARHGEF4",0.798575165838775
"ADAMTS9",0.8032904231433
"CDH9",0.798415119724707
"CDH8",0.798415119724707
"CDH1",0.803968251346845
"CDH2",0.804323153163604
"CDH7",0.798415119724707
"PGBD1",0
"DOPEY2",0.798463587676435
"DOPEY1",0.798463587676435
"MYO3A",0.798703270536096
"ZNF436",0.798727371562164
"ZNF431",0.798727371562164
"MERTK",0.803372119270109
"CUL4A",0.803949880911391
"IMMT",0.803535030710752
"LRPPRC",0.806428281325226
"FMNL1",0.79893937948095
"NEXN",0
"GRM8",0.80900726530888
"MAPRE1",0.803124020457526
"MAPRE3",0.804372034845784
"MAPRE2",0.798095007737141
"GRM1",0.803196068670976
"SEPT6",0.798197315286367
"NVL",0.8033353186361
"ST13",0.798445541095706
"ZNF546",0.798727371562164
"SPOCK3",0.798911227664152
"YTHDC2",0.798546004189962
"NR3C2",0.804090519027341
"SEC23IP",0.803478947164646
"ATP6V1A",0.803421063063597
"DTL",0.80421871281913
"RAP1GDS1",0.798709444369451
"PDE6B",0.809427832909538
"MVK",0.809799778451664
"ALK",0.80401738427871
"ALB",0.809685161361153
"ZNF19",0.798727371562164
"ZNF14",0.798908362129968
"ZNF17",0.798727371562164
"ZNF10",0.798727371562164
"RRN3",0.803978736812067
"TGFBR3",0.804093560760477
"BCAR3",0.798661146722842
"CD96",0
"SOX6",0.798966043931972
"SOX7",0.798966043931972
"KLRC2",0.809536653085774
"INHBA",0.803764928213979
"STAU2",0.798347843590732
"SDHAF2",0.804104347894319
"AGTR2",0.808967413315051
"BAZ1B",0.803595204876973
"ABCC8",0.797210128095738
"RYR3",0.804263082756573
"RYR2",0.803214802601746
"GOLGA4",0.798461868428983
"ENPP6",0.796025535779433
"ENPP2",0.809928441871141
"ENPP3",0.793743968295519
"ENPP1",0.796632814051366
"ZNF287",0.798727371562164
"RFXAP",0.793709895027832
"IFNA8",0.798598171857108
"TIMM22",0.803688491059958
"CRYAB",0.799191875865801
"ELF1",0.804218057132762
"CFL2",0.803738371556847
"RNF17",0.799419089101931
"RNF13",0
"COL7A1",0.802389424668756
"RIT2",0.79847801073173
"HRH2",0.80916791357165
"COL4A6",0.808632156522086
"COL4A4",0.808625992433016
"COL4A1",0.805024128444361
"THUMPD3",0
"PLCZ1",0.80945339072057
"GGCX",0.799230247354327
"LHCGR",0.809158662204142
"KDM3A",0.804049913104482
"CFHR3",0.804149215433534
"SUGP2",0.798830317909547
"MYBL1",0.798594547634472
"TUFM",0.803445573787337
"A1BG",0.80458572189113
"OR4L1",0.804065094100603
"ZNF587",0.798727371562164
"ZNF326",0.793542194812316
"SRY",0.798507667178995
"EIF2AK3",0.804231328801921
"EIF2AK4",0.804311197367896
"PIGF",0.794267189072696
"PIGK",0.799054572329845
"PIGP",0.803830559036654
"PIGV",0.798647830826315
"NTRK2",0.804114360016285
"ATG2B",0.798372193896616
"GPR4",0.803257619320271
"C1orf35",0.798289603311293
"TPRKB",0.797642258861831
"MBL2",0
"MLH3",0.798274843388762
"ZNF418",0.798727371562164
"AKAP4",0.803270995410268
"AKAP6",0.803204110489369
"EIF2D",0.797997541694302
"AKAP9",0.803708393094912
"EIF2A",0.803569751961962
"CETN3",0.803855311785933
"PCLO",0.804247861375737
"DNAJC8",0.803168460000392
"DNAJC7",0.798325925290553
"GOSR1",0.798279654067375
"TAS2R5",0.809016767976347
"TAS2R3",0.809016767976347
"CDK5RAP2",0.803295559655459
"NEO1",0.798846337989459
"ZC3H13",0.803778634803193
"DPYD",0.809485929785481
"MEP1A",0.798690932152903
"ME2",0.809168704547679
"ANGPT2",0.803841993385579
"ANGPT4",0.798326412357819
"GUCA1C",0.804156310014666
"DOT1L",0.798281548413147
"SYCP2",0.797997540734944
"SYCP1",0.797819653451895
"ARHGDIB",0.803672580734699
"TANC2",0.798365540371389
"KBTBD13",0.803420040098077
"ZNF99",0.798727371562164
"RAET1E",0.798622547885611
"ERBB4",0.803360759820942
"SPRED1",0.803457875113376
"AHNAK",0.795388006763701
"BCAP29",0.80428056953166
"TAS2R30",0.809016767976347
"TAS2R31",0.809016767976347
"NDUFS6",0.803699111962732
"ZRANB1",0.803158708932002
"ZRANB2",0.803571176714603
"MICAL2",0.798930937663691
"CLTC",0.803593179570704
"ZNF597",0.798298635662241
"AAK1",0.803314571638297
"SNRPN",0.803145988389287
"ZDHHC17",0.79863598786395
"NCAN",0.809293652924662
"DDX42",0.803152230396284
"DDX46",0.803165139334758
"LSM14A",0.793351302114071
"STX19",0.798310655699701
"OR2A5",0.804065094100603
"OR9G4",0.804065094100603
"E2F5",0.803821712741667
"OR10AD1",0.804065094100603
"GPR161",0.803625740439454
"MTHFD1",0.820150225463361
"SLX4",0.802965482612377
"AZI2",0.798268313532032
"ZNF433",0.798727371562164
"ZNF439",0.798727371562164
"SECISBP2",0.809473093449325
"OR5H2",0.804065094100603
"TXLNG",0.799482593535723
"GTF3C3",0.803731796100282
"IL12RB2",0.803980755978448
"ATP6AP2",0.804209611183783
"ACOT4",0.809678290417974
"ACOT2",0.809498770945388
"RBBP8",0.803559036727241
"RBBP7",0.803423735581115
"RBBP5",0.803584946165926
"ZFP28",0.798727371562164
"TCP1",0.803814285130998
"NARF",0.798024219637628
"MIER1",0
"LRBA",0.798364651748122
"PPP2R5D",0.799933565340252
"PPP2R5E",0.808991679746981
"NAMPT",0.80451701820994
"CAPN14",0
"CAPN11",0
"SYNJ1",0.809283277460112
"PCDHA2",0
"LRFN2",0.804335931847733
"PAG1",0.80950961829737
"ZNF667",0.798727371562164
"KLHL32",0
"MTNR1B",0.809014020769955
"PEX1",0
"ZEB1",0.799032215237589
"OR1F1",0.804065094100603
"RRAGB",0.803927765667968
"PTPRD",0
"PTPRB",0.79864383562338
"PTPRO",0.798824802274542
"PTPRM",0.804194335232306
"PTPRJ",0.798456255171671
"DMP1",0.804503016710621
"IFIT2",0.798699527712288
"WDR35",0.80334342462426
"WDR36",0.803170500177347
"WDR31",0.803384366427147
"TLE4",0.803368972915261
"CDC7",0.803787462604508
"MBD5",0.80403134715234
"SLC25A12",0.809563692537329
"CCDC14",0.798551122377684
"IRF5",0.803455186002931
"SNX27",0
"PANX1",0
"ITK",0.803743531160645
"RICTOR",0.804063428818032
"ARAP1",0.803657857291333
"RDX",0.80389351905632
"PPP1R42",0.80326332108734
"KIT",0.803600880148856
"WASL",0.803552837808825
"DGKH",0.809412721122133
"TNFSF13B",0.803379711870864
"PDE9A",0.809430589586076
"LRP12",0.809780107579069
"BBS9",0.803682390268915
"BBS5",0.803682390268915
"AGL",0.804099534016913
"RAB11A",0.803256820990563
"PIK3CA",0.809718542267041
"PIK3CB",0.809670996134093
"PIK3CG",0.809728174592426
"MAK",0.798655626140753
"UTP20",0.803177189947589
"CTH",0.815169545903091
"RAB11FIP1",0.798709678266128
"PEX12",0
"CLIP3",0.804172853547116
"CD47",0.804238608436426
