"","GRM1","IL22RA2","PCMT1","PNISR","IFNGR1","RAB32","PDE7B","TNFAIP3","RAET1E","HBS1L","HIVEP2","RAET1G","USP45","TFB1M","ULBP2","PERP","ULBP1","STXBP5","CLDN20","NOX3","RAET1L","ULBP3","BCLAF1","PPP1R14C","ARID1B","MYCT1","VIP","FBXO5","ADAT2","CCNC","MTRF1L","PEX3","SNX9","MTHFD1L","UST","MAP7","OPRM1","REPS1","FUCA2","SYNJ2","MAP3K5","SUMO4","IPCEF1","PHACTR2","PPIL4","CD109","ZBTB2","PEX7","HECA","SCAF8","MCHR2","SIM1","KATNA1","IL20RA","CITED2","ASCC3","NMBR","TMEM181","LTV1","VTA1","DYNLT1","LATS1","ESR1","EZR","NUP43","PLAGL1","TAGAP","SF3B5","STX11","COL12A1","UTRN","SOD2","WTAP","GRIK2","ACAT2","TCP1","MYB","MRPL18","HACE1","IGF2R","SYNE1","LIN28B","PREP","LPA","COX7A2","PLG","MAP3K4","PRDM1","EPM2A","AGPAT4","ATG5","PACRG","FBXO30","QKI","PDE10A","MPC1","RPS6KA2","QRSL1","RNASET2","BEND3","PDSS2","FGFR1OP","CCR6","SEC63","MYO6","KIF25","FRMD1","AHI1","OSTM1","THBS2","NR2E1","SNX3","PHF10","TCTE3","FOXO3","DLL1","HTR1B","PSMB1","TBP","SESN1","PHIP","ELOVL4","SMPD2","TTK","MICAL1","BCKDHB","ZBTB24","AK9","IBTK","FIG4","WASF1","TPBG","UBE3D","CDC40","DDO","SLC22A16","DOPEY1","CDK19","PGM3","AMD1","GTF3C6","RPF2","ME1","REV3L","SNAP91","FYN","CYB5R4","TUBE1","LAMA4","NT5E","KHDRBS2","PTP4A1","RFPL4B","HDAC2","HS3ST5","COL10A1","DSE","SYNCRIP","TRAPPC3L","RWDD1","HTR1E","CGA","KPNA5","GPRC6A","RARS2","COL9A1","ORC3","GOPC","NUS1","CNR1","PLN","RNGTT","MCM9","ASF1A","SRSF12","GABRR1","MAN1A1","SMAP1","GABRR2","UBE2J1","RRAGD","B3GAT2","GJA1","HSF2","FABP7","MDN1","CLVS2","RIMS1","RNF217","TPD52L1","MAP3K7","EPHA7","HEY2","NCOA7","FUT9","UFL1","KCNQ5","TRMT11","FHL5","NDUFAF4","KLHL32","CENPW","RSPO3","RNF146","FBXL4","ECHDC1","COQ3","EEF1A1","PTPRK","LAMA2","EPB41L2","AKAP7","ARG1","MED23","ENPP3","OR2A4","ENPP1","CTGF","STX7","TAAR8","TAAR6","TAAR5","TAAR2","TAAR1","VNN1","VNN2","SLC18B1","RPS12","EYA4","TBPL1","SGK1"
"Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components",0.595187231866948,0.604407336945657,0,0,0.602223848360115,0,0,0.608821503726617,0,0,0.627263068912773,0,0.620906204100973,0,0,0.445183090426381,0,0,0,0,0,0,0,0,0.610301892341642,0,0,0.603535112704786,0,0.60296361393995,0,0,0.595723447100721,0,0,0,0.594176708358907,0.597710010645264,0,0.595206885192352,0.6143167193006,0.627459489260316,0.440492994723185,0,0.624149329581067,0,0,0,0.633591922816171,0.638018000492234,0.590861102106592,0,0.630337073377712,0.604539763662098,0.425649119799382,0,0,0,0.609875139154121,0.611467058896885,0.619087305926398,0.623896960700112,0.59905428596581,0,0.767728492458064,0.449713424252232,0.622001248934899,0.590686010093821,0,0,0.603928425726946,0.614041289159424,0,0,0,0.599319155987491,0.611972960693273,0,0.7665586686045,0.594772186109354,0.615273308921079,0,0,0,0,0.59884781092174,0,0.442459310812844,0.615996235609148,0,0.610577591558788,0.629816798156436,0.766592987376013,0,0,0,0.616752353936374,0,0,0,0,0.606730241344199,0.593636588755862,0,0.416227574039247,0.611639267920958,0,0.609964048046889,0,0,0,0.625721480274875,0,0,0.611423969120857,0.610863167371462,0.594625531031815,0.782201222416773,0.591808082483004,0.434038235688415,0,0,0,0.791626231698917,0,0,0,0,0.62435348864543,0,0.613062404199209,0,0.766592987376013,0.601331522653755,0,0,0.633591922816171,0.619046200613697,0,0,0,0,0.60615649342992,0.612293128515641,0.59786034082729,0.600539949456717,0,0,0,0.613317948642814,0,0.615471250303603,0,0.594752008652004,0,0,0,0.447523147684992,0,0,0.594625531031815,0,0,0,0,0,0.605235659093885,0.608027557430841,0,0.594667488796821,0.618313031948077,0,0,0.425406796027425,0,0,0,0,0,0.766490425254453,0.424720747222475,0,0.616165804315788,0.626337809376783,0,0,0,0,0.766592987376013,0.410038785467132,0.598984907656251,0,0.431086207737443,0,0,0.766524481575281,0,0,0.635123222961539,0,0,0.616165804315788,0.614676228365354,0.614338568994731,0.766592987376013,0,0,0.609360416023194,0.61759550307294,0.613062404199209,0,0,0.614489281604707,0.604148658673645,0,0,0,0.621322730437574,0,0,0,0,0,0,0,0,0,0.602310426646152,0.614041289159424,0.428590639901675,0.609050060746985
"Inactivation of APC/C via direct inhibition of the APC/C complex",0.595187231866948,0.604407336945657,0,0,0.602223848360115,0,0,0.608821503726617,0,0,0.627263068912773,0,0.620906204100973,0,0,0.445183090426381,0,0,0,0,0,0,0,0,0.610301892341642,0,0,0.603535112704786,0,0.60296361393995,0,0,0.595723447100721,0,0,0,0.594176708358907,0.597710010645264,0,0.595206885192352,0.6143167193006,0.627459489260316,0.440492994723185,0,0.624149329581067,0,0,0,0.633591922816171,0.638018000492234,0.590861102106592,0,0.630337073377712,0.604539763662098,0.425649119799382,0,0,0,0.609875139154121,0.611467058896885,0.619087305926398,0.623896960700112,0.59905428596581,0,0.767728492458064,0.449713424252232,0.622001248934899,0.590686010093821,0,0,0.603928425726946,0.614041289159424,0,0,0,0.599319155987491,0.611972960693273,0,0.7665586686045,0.594772186109354,0.615273308921079,0,0,0,0,0.59884781092174,0,0.442459310812844,0.615996235609148,0,0.610577591558788,0.629816798156436,0.766592987376013,0,0,0,0.616752353936374,0,0,0,0,0.606730241344199,0.593636588755862,0,0.416227574039247,0.611639267920958,0,0.609964048046889,0,0,0,0.625721480274875,0,0,0.611423969120857,0.610863167371462,0.594625531031815,0.782201222416773,0.591808082483004,0.434038235688415,0,0,0,0.791626231698917,0,0,0,0,0.62435348864543,0,0.613062404199209,0,0.766592987376013,0.601331522653755,0,0,0.633591922816171,0.619046200613697,0,0,0,0,0.60615649342992,0.612293128515641,0.59786034082729,0.600539949456717,0,0,0,0.613317948642814,0,0.615471250303603,0,0.594752008652004,0,0,0,0.447523147684992,0,0,0.594625531031815,0,0,0,0,0,0.605235659093885,0.608027557430841,0,0.594667488796821,0.618313031948077,0,0,0.425406796027425,0,0,0,0,0,0.766490425254453,0.424720747222475,0,0.616165804315788,0.626337809376783,0,0,0,0,0.766592987376013,0.410038785467132,0.598984907656251,0,0.431086207737443,0,0,0.766524481575281,0,0,0.635123222961539,0,0,0.616165804315788,0.614676228365354,0.614338568994731,0.766592987376013,0,0,0.609360416023194,0.61759550307294,0.613062404199209,0,0,0.614489281604707,0.604148658673645,0,0,0,0.621322730437574,0,0,0,0,0,0,0,0,0,0.602310426646152,0.614041289159424,0.428590639901675,0.609050060746985
"Insulin processing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428358135382235,0,0,0,0,0,0,0,0,0,0,0,0,0.543924645349093,0,0,0,0,0.546607217104824,0,0.544705733007031,0.42580613944265,0,0,0,0,0,0,0,0,0,0,0,0.439149395223786,0,0,0,0,0.446347967592223,0,0,0.43060357747915,0,0,0.43128291423269,0.421221773318875,0,0.434310836760728,0.420927759511821,0.557013841177287,0,0,0,0,0,0,0.42439963763828,0.42876201099878,0,0,0.543202025695399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426273111096265,0,0,0.43194707927551,0.547882320873362,0,0.428729652782319,0,0,0,0,0,0.430639557522173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427052306796635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546721414517586,0.421570693336479,0,0,0,0,0,0.436024149077113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441291464667948,0,0,0,0.43344077939005,0,0,0,0,0.554713668642625,0,0.550031619261478,0,0.429877976580314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429589600163187,0,0,0,0,0,0,0,0,0.554913963608348,0,0,0,0,0,0,0,0,0,0,0,0.433215433995888
"Binding and entry of HIV virion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Regulation of gene expression by Hypoxia-inducible Factor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300030768369178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3460996387089,0,0,0.341224949697539,0,0,0,0,0,0,0,0.295792701437372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300273532282289,0,0.133839336719599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133876541387933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298194565569957,0,0,0,0.290020401949597,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133876541387933,0,0,0,0,0.301739457960124,0,0,0,0,0.610196038082405,0,0,0,0,0,0,0.311458418494125,0,0,0,0.291128641697254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133765354723955,0,0,0,0,0,0,0,0,0.133876541387933,0,0,0,0.325906042555003,0,0,0.133802274871887,0,0,0,0,0,0,0,0,0.133876541387933,0,0,0,0,0,0,0,0,0.301315464596203,0,0,0,0.309249275774238,0,0,0,0,0,0,0,0,0,0,0,0,0.306629030043746
"Free fatty acids regulate insulin secretion",0.13923727652429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171308605188618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196217543392776,0,0.196217543392776,0,0,0,0,0.131333043769706,0,0,0,0,0,0.142579796455974,0,0,0,0,0,0.146302736268953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17370826389161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174188374162285,0,0,0,0,0,0,0,0.15082859952036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142085010766482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17347378975741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RHO GTPases activate KTN1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521627855328904,0,0,0,0,0,0,0,0,0,0,0,0,0.540583943728913,0,0,0,0,0.542000650540005,0,0,0.527530965092164,0,0,0,0,0,0,0,0,0,0,0,0.571348264203433,0,0,0,0,0.541327858156344,0,0,0.557424535410343,0,0,0.510977431193356,0.536097377130532,0,0.548185843821583,0.535091982701081,0,0,0,0,0,0,0,0.552152057956679,0.548619178855628,0,0,0.539406577164443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542130315626168,0,0,0.561077933507136,0.755254769867949,0,0.546132767027266,0,0,0,0,0,0.555049467331599,0,0,0,0.547380526056814,0,0,0,0,0,0,0,0,0,0,0,0,0.525978511375371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534468650994932,0,0,0,0,0,0.524507226894496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574838344952604,0,0,0,0.561077933507136,0,0,0,0,0,0,0.550534056291973,0,0.514493247949685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525978511375371,0,0,0,0,0,0,0,0,0.555317186172407,0,0,0,0,0,0,0,0,0,0,0,0.563144468000111
"Digestion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151556742105619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334860456740736,0,0.33342548721017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Transcriptional regulation of testis differentiation",0.752124821035805,0,0,0,0.652514393395725,0,0,0.761406896973227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755099255401972,0,0,0.757418904186188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749179635156862,0,0,0,0.652678730529395,0,0.753370273037097,0,0,0,0,0,0.754757472795224,0.758491931155307,0.639846702227977,0,0,0.640921856508872,0,0,0.760174734659676,0,0,0,0,0,0.757571355647985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651725169638048,0,0,0.651939900925211,0,0,0,0,0.645116946894996,0,0,0.652784738291154,0,0,0.647318490159665,0,0,0.669061468354459,0,0,0,0.757197607675477,0,0,0.634455205374145,0.752064376887914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638843976207388,0,0,0,0.649283048928052,0,0,0,0,0.65038370238646,0,0,0.64214681256385,0,0,0,0,0,0,0,0.751828525423365,0,0,0,0,0,0,0,0.754479640119737,0,0.753185911585323,0,0,0,0,0,0,0.653002394908578,0,0,0,0,0,0,0,0,0,0,0,0.652784738291154,0,0,0,0,0,0,0,0.862744259558272,0,0.873623146675639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768687604258012,0.758313037892238,0,0.667111220121724,0.765265463474053,0.649016788563018,0,0.658244867159876,0,0.653999082249967,0,0.755099255401972,0.755099255401972,0.755099255401972,0.755099255401972,0.755099255401972,0,0,0,0.639510404256234,0,0.763890170226675,0
"Signal amplification",0.789237885201119,0.529566652327726,0,0,0.656253357962616,0,0.66329872602053,0.533016914978514,0,0,0,0,0,0.543963854114476,0,0.548837252926628,0,0,0,0.667603822479338,0,0,0,0,0.534174036990556,0.548837252926628,0.792652916129773,0,0,0.528438189401006,0,0,0.660401510309113,0.405311681389862,0,0,0.788448025712217,0.663800637334182,0,0.659997747980296,0.661214803663999,0,0.683139030573537,0.545739158765027,0,0.545739158765027,0,0,0,0,0.785856435275167,0,0.540954271530995,0.529670161546198,0.533568838156565,0,0.79066782332749,0.678994032773444,0,0,0.668895918373428,0.527542928692446,0.792260506000912,0.66439204292907,0.519433805792847,0.552378315684464,0.666608453643512,0.520070443684974,0.526967459745086,0,0.660450370951159,0.667253656371328,0,0.673218230738133,0,0.793131547490069,0.659382842347946,0,0.520532397459741,0.65965797241566,0.660792498584848,0.546708254287496,0,0.546708254287496,0,0.654820749166995,0.54071801978413,0.546708254287496,0,0.529731767720734,0,0,0.520559222176941,0,0.660557121363784,0,0.663449697348894,0,0,0,0.52335462056351,0.65923721707894,0.788025849889278,0,0.538535357365264,0.532868264169334,0,0.656381832463819,0,0.53610963444993,0,0.519075399320729,0.52906382300365,0,0.658953731892474,0.526835814538498,0.788798840754331,0.513163883970847,0.522290507495523,0.540126056010208,0,0,0.518317949966528,0,0,0.522619100399282,0,0.655416023679128,0.536625384492095,0,0.659064380377076,0,0.520559222176941,0.517684771445464,0,0,0,0.529670161546198,0,0,0,0,0.530933852433093,0,0.662071779009717,0.655798147562584,0,0,0.538535357365264,0.658502593129196,0,0.668371362559758,0,0.526535586462816,0,0,0,0.535496534995569,0,0,0.788798840754331,0.791941518569025,0,0.79045615281056,0,0.534195911841652,0.530214097046666,0.519797173515973,0.524096015411094,0.788831636368248,0.664024373552004,0,0,0.533379429667655,0,0,0,0,0.530847819340253,0.520479056139959,0.662999970471907,0,0.661490103292411,0.680838171896446,0,0,0,0.521387480897667,0.520559222176941,0.517777357294529,0.656429035585352,0.66204727197115,0.537818650719757,0.682967170535578,0,0.520505675716791,0.667303215048153,0,0,0,0,0.531890492124334,0,0,0.520559222176941,0,0,0.402669688155982,0.541376097767294,0.658312905047425,0,0.680223108685623,0.537447042632523,0.529364460606211,0,0.806465846638213,0,0.535084770736468,0.520056634532202,0.792652916129773,0.792652916129773,0.792652916129773,0.792652916129773,0.792652916129773,0,0,0,0.521060658441496,0.537096876524513,0.535868030155667,0.664296301030151
"GABA receptor activation",0.745834979546305,0,0,0,0.683588905951009,0,0.750987069887844,0.613685397115068,0,0,0,0,0,0,0,0,0,0,0,0.689405943866486,0,0,0,0,0,0,0.747513322450333,0,0,0,0,0,0.690217956273242,0,0,0,0.745446797097573,0.69098107469171,0,0.690019524208162,0.688551350560132,0,0.619658769310085,0,0,0,0,0,0,0.693898354265025,0.744173140281269,0,0,0,0,0,0.746537733506,0.758700647675461,0,0,0.618419010453388,0,0.680591712039329,0.687125242312225,0.185157609604322,0,0.691654800420484,0.681043756427497,0.616996396534231,0,0.683184519930186,0.685018274060861,0.68781136727156,0.688816238614295,0,0.747748549469935,0.686147706849078,0,0,0.750224215314251,0.68162029085269,0,0,0,0,0.680512396726453,0.616757138964523,0,0,0,0.258366198570433,0,0,0,0.749639687443166,0,0.684961294953968,0,0,0,0.620067508148362,0.681389740796224,0.745239315580865,0,0.6938453325774,0.613666911705428,0,0.682631975137716,0,0,0,0.617964452346633,0,0,0.68165148338476,0.198104223258905,0.745619207816205,0.608623834415671,0.680851754468375,0,0,0,0.612676078166595,0,0,0,0,0.747113055913841,0.616303807791305,0,0.688221033060578,0,0,0.679871299674347,0,0,0,0,0,0,0.686907613514474,0,0.685099592027127,0,0.69103882252015,0.685654211780358,0,0,0,0.68336376504847,0,0.692521195405433,0,0.680718673827419,0,0,0,0,0,0,0.745619207816205,0.747163700712501,0,0.746433706421765,0,0,0,0.195598762952616,0.620431872280787,0.74563532546991,0.682881056142297,0.686123328946292,0,0,0,0,0.25870787850823,0,0.618903428747901,0,0.682927767797694,0,0.693494198283947,0.619065353549872,0,0,0,0.614254073521981,0,0.612479850840379,0.682344699434568,0.686528309204702,0,0.620111666111404,0,0,0.752088711469527,0,0,0,0,0,0,0,0,0,0,0,0.617793581026172,0.68582596417665,0,0.690842047633654,0.614513860697082,0,0,0.754301792126596,0,0,0.613600018961278,0.747513322450333,0.747513322450333,0.747513322450333,0.747513322450333,0.747513322450333,0,0,0,0.602477812470564,0,0,0.684431488452887
"Erythrocytes take up carbon dioxide and release oxygen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687629595940601,0,0.0687629595940601,0,0,0,0,0,0,0,0,0.0613132561365256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566132511145627,0,0,0,0.321162796735138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heme degradation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313378136613467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Caspase-mediated cleavage of cytoskeletal proteins",-0.0268417789974992,0,0,0,-0.016212182243819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173233943468153,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380734000049513,0,0,0,-0.0354532023315072,-0.0350724734339842,0,-0.0239109623063777,0,0,0,0,0,0,0,0,0,0,-0.0333768821825772,0,0,0,0,0,-0.0240782327647463,0,0,0,0,0,-0.0210001609790254,-0.0197986474590098,0,0,0,0,0,0,-0.016064657485783,0,0,0,0,0,0,0,0,-0.039510386197897,0,0,0,0,0,-0.0213120646418576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226761217707217,-0.0362691134422947,0,-0.0233654101453662,-0.0193750616591178,0,0,0,0,0,0,0,0,0,0,-0.0347752054516782,0,0,0,0,0,0,0,0,0,0,0,0,0.0243292286680778,-0.0280534433551604,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348453828690236,-0.0320272504865472,0,0,-0.00842264787039881,0,0,0,0,0,0.00549965957261357,0,0,0,0,0,-0.0347752054516782,0,0,-0.0244873142829306,0,0,0,0,0,-0.0347118235517074,0,0,0,0,0,0,0,0,0,0,0,-0.000184940630192911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013110681080193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Physiological factors",0.3295229045821,0,0,0,0,0,0,0.337049119514625,0,0,0,0,0,0,0,0.206094468930596,0,0,0,0,0,0,0,0,0,0,0.333966885426852,0,0,0.331090822449408,0,0,0,0,0,0,0.164035257961844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325122622706955,0,0,0,0,0,0.331383683525404,0,0,0,0,0.173072778191282,0.327114486559938,0.339035743637937,0,0.210702455035159,0,0,0,0,0.34154995159087,0,0,0,0,0.176706311690465,0.337660349389127,0,0,0,0,0,0,0,0,0.168786425652777,0,0.203324002317419,0,0,0,0,0,0,0.149542233928462,0,0,0,0,0,0,0,0.163485880427802,0,0,0,0,0,0,0,0,0,0,0,0.330760192375403,0,0.164491773688869,0.172105257829795,0.326662130837436,0.194758585584237,0,0,0,0,0,0,0,0.142852121859517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177465258319131,0.155593534977266,0,0,0,0.329080221414825,0.186839567395317,0,0,0,0,0,0.164491773688869,0.333041143552469,0,0.331108236613711,0,0,0,0,0,0.164534450631796,0,0,0,0.185979198556894,0,0,0,0,0,0,0,0.183011954803526,0.177465258319131,0,0,0,0,0,0,0,0.494794887532107,0,0.511048588239613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354268682203719,0.338768466523545,0,0,0.342814046054244,0,0,0,0,0.170454424282783,0,0.333966885426852,0.333966885426852,0.333966885426852,0.333966885426852,0.333966885426852,0,0,0,0,0,0.344330565437717,0
"Ribavirin ADME",0,0,0,0,0,0,0.45704477438683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137549721295284,0.0890696631697971,0,0,0,0,0,0,0,0,0,0.0811704278144059,0,0,0,0,0,0,0,0,0,0,0,0,0.132394137980781,0.0763019102612332,0,0,0,0,0,0,0,0,0,0,0,0.09348807151518,0,0,0,0,0.0832577973198945,0,0,0,0,0.109126800465476,0,0,0,0.0995572042449989,0,0,0,0,0.133550220796627,0,0,0,0,0,0,0,0,0,0,0,0,0.451894442681479,0,0,0,0,0,0,0,0.08037733552053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818294629636457,0,0.082523875201893,0,0,0,0,0,0,0,0,0.684405086337785,0,0,0,0,0,0.0810444293215181,0,0,0,0,0,0,0.105672227009113,0,0.0987611154483046,0.105672227009113,0,0,0,0,0,0.446822774183476,0,0,0,0.0871707614889177,0,0,0,0,0,0,0.0818294629636457,0.0877332438566711,0,0,0,0,0.0974089952665374,0,0,0.081891072244085,0,0.102674321185506,0,0,0,0,0,0,0,0,0,0,0,0,0.119682505996667,0,0,0,0,0,0.0731398583645515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890696631697971,0.0890696631697971,0.0890696631697971,0.0890696631697971,0.0890696631697971,0,0,0,0,0,0,0
